Date,Close,Volume,10k Earnings Sentiment,Comp 1,Comp 2,S&P Price Change,Interest rate change
6/9/2016,31.41,5764600,0.127,-0.0172,-0.0103,0.00472,
6/10/2016,30.799999,5913200,0.127,-0.0163,-0.0088,0.00476,
6/13/2016,30.440001,5938200,0.127,-0.0077,-0.0139,0.0048,
6/14/2016,26.450001,66008700,0.127,-0.0227,-0.0405,0.00481,
6/15/2016,26.5,26797600,0.127,-0.0021,-0.0028,0.00481,
6/16/2016,26,21833200,0.127,0.0015,-0.01,0.0048,
6/17/2016,25.77,18246400,0.127,-0.0053,0.00399,0.00484,
6/20/2016,25.549999,18357500,0.127,0.00708,0.0072,0.00481,
6/21/2016,25.85,12099400,0.127,0.00639,0.00188,0.0048,
6/22/2016,25.5,14686600,0.127,-0.0055,-0.0002,0.00481,
6/23/2016,26,10441200,0.127,0.02001,0.01896,0.00474,
6/24/2016,24.639999,16053500,0.127,-0.0459,-0.0459,0.00492,
6/27/2016,23.360001,14954600,0.127,-0.0153,-0.0209,0.00501,
6/28/2016,23.93,12055200,0.127,0.02422,0.00868,0.00492,
6/29/2016,24.83,8153600,0.127,0.01887,0.02659,0.00484,
6/30/2016,25.280001,10654600,0.127,0.00766,0.02057,0.00477,
7/1/2016,25.35,6368800,0.127,-0.0063,0.00187,0.00476,
7/5/2016,25.120001,7663900,0.127,-0.0174,-0.0253,0.0048,
7/6/2016,25.309999,6206600,0.127,0.00952,0.01051,0.00477,
7/7/2016,26.02,14370600,0.127,0.00322,0.00643,0.00477,
7/8/2016,27.309999,12653100,0.127,0.02115,0.03307,0.0047,
7/11/2016,27.67,6781600,0.127,0.00607,0.012,0.00469,
7/12/2016,27.92,7635200,0.127,0.00562,0.01887,0.00465,
7/13/2016,28.120001,5206400,0.127,-0.0017,0.00035,0.00465,
7/14/2016,28.299999,5896100,0.127,0.01388,0.01287,0.00463,
7/15/2016,28.120001,7254200,0.127,-0.0251,-0.0003,0.00463,
7/18/2016,28.290001,5102600,0.127,0.01195,-0.0057,0.00462,
7/19/2016,28.25,5232100,0.127,0.00186,-0.0019,0.00463,
7/20/2016,28.139999,8941800,0.127,0.00496,-0.0119,0.00461,
7/21/2016,28.26,7627400,0.127,-0.0064,-0.0036,0.00462,
7/22/2016,28.4,11844000,0.127,0.00041,0.00873,0.0046,
7/25/2016,28.09,7300000,0.127,-0.0041,0.00071,0.00462,
7/26/2016,28.110001,7762300,0.127,-0.0031,-0.0018,0.00461,
7/27/2016,28.139999,5204900,0.127,0.00063,0.0023,0.00462,
7/28/2016,27.91,7416700,0.127,0.00271,0.00388,0.00461,
7/29/2016,27.879999,8307500,0.127,-0.0033,-0.0007,0.00461,
8/1/2016,27.91,7053400,0.127,-0.0033,-0.0088,0.00461,
8/2/2016,27.35,8237400,0.127,-0.0023,-0.0144,0.00464,
8/3/2016,27.870001,6342500,0.127,-0.0027,0.01441,0.00463,
8/4/2016,27.92,4166800,0.127,0.00568,0.0032,0.00462,
8/5/2016,28.219999,5337600,0.127,0.01756,0.02265,0.00458,
8/8/2016,28.040001,3884200,0.127,0.00472,0.00294,0.00459,
8/9/2016,27.879999,7132600,0.127,0.00041,-0.0009,0.00458,
8/10/2016,27.65,6786400,0.127,-0.0153,-0.0081,0.00459,
8/11/2016,27.610001,5070700,0.127,0.00125,0.01062,0.00457,
8/12/2016,27.68,6822900,0.127,-0.007,0.00207,0.00458,
8/15/2016,27.74,4782100,0.127,0.00772,0.00069,0.00456,
8/16/2016,27.299999,5086400,0.127,0.00352,-0.0036,0.00459,
8/17/2016,27.379999,5611000,0.127,0.00351,0.00138,0.00458,
8/18/2016,27.290001,5091300,0.127,-0.0016,0.00069,0.00457,
8/19/2016,27.379999,4949300,0.127,0.00247,-0.0043,0.00458,
8/22/2016,27.27,3294400,0.127,-0.0004,-0.0024,0.00458,
8/23/2016,27.280001,3644700,0.127,-0.0045,0.00589,0.00457,
8/24/2016,27.120001,4352000,0.127,0.00454,-0.0045,0.00459,
8/25/2016,27.01,3224400,0.127,-0.0051,0.00346,0.00459,
8/26/2016,26.860001,7739100,0.127,0.00269,0.00776,0.0046,
8/29/2016,27.17,3718700,0.127,0.02165,0.0118,0.00458,
8/30/2016,27.299999,3362700,0.127,0.02139,0.00845,0.00459,
8/31/2016,27.83,7819300,0.127,0.00356,0.00587,0.0046,
9/1/2016,27.76,5099200,0.127,-0.0073,-0.0067,0.0046,
9/2/2016,27.799999,3544500,0.127,0.00238,0.00705,0.00458,
9/6/2016,27.610001,4833400,0.127,-0.0111,-0.0058,0.00457,
9/7/2016,27.809999,2803100,0.127,-0.0044,-0.0022,0.00457,
9/8/2016,27.34,9421800,0.127,0.00261,0.00302,0.00458,
9/9/2016,26.93,6698300,0.127,-0.0236,-0.0164,0.00469,
9/12/2016,27.41,6655000,0.127,-0.0037,0.01413,0.00462,
9/13/2016,26.719999,8611500,0.127,-0.0326,-0.0259,0.00469,
9/14/2016,26.83,6645300,0.127,-0.0094,-0.01,0.00469,
9/15/2016,27.049999,5053300,0.127,-0.008,0.00418,0.00465,
9/16/2016,26.91,13467200,0.127,-0.0156,-0.0104,0.00469,
9/19/2016,27.040001,5029100,0.127,0.01277,0.0028,0.00469,
9/20/2016,26.799999,3696300,0.127,0.01195,-0.0051,0.00469,
9/21/2016,27.059999,6989700,0.127,-0.0157,0.00843,0.00463,
9/22/2016,27.48,6321900,0.127,-0.0024,0.00627,0.0046,
9/23/2016,27.389999,5886600,0.127,0.00044,-0.0071,0.00463,
9/26/2016,27.299999,7150600,0.127,-0.0188,-0.0115,0.00467,
9/27/2016,27.809999,5904000,0.127,0.00468,0.00599,0.00464,
9/28/2016,27.82,4815400,0.127,0.00488,-0.0004,0.00462,
9/29/2016,27.370001,5794200,0.127,-0.0207,-0.0181,0.00466,
9/30/2016,28,7039800,0.127,-0.002,0.00946,0.00462,
10/3/2016,27.58,7193600,0.127,-0.0102,0.00106,0.00463,
10/4/2016,27.33,9736500,0.127,-0.0018,-0.0018,0.00466,
10/5/2016,27.940001,8118600,0.127,0.02834,0.01044,0.00464,
10/6/2016,26.99,11432300,0.127,0.00422,-0.0075,0.00463,
10/7/2016,26.67,11058200,0.127,0.00332,-0.0048,0.00465,
10/10/2016,26.73,14331800,0.127,0.00706,0.00106,0.00463,
10/11/2016,26.540001,7960300,0.127,-0.0044,-0.0172,0.00469,
10/12/2016,26.51,5161800,0.127,-0.0029,0.00036,0.00468,
10/13/2016,26.370001,5588500,0.127,-0.0126,-0.018,0.00469,
10/14/2016,26.700001,6678400,0.127,-0.0009,0.00569,0.00469,
10/17/2016,26.42,5834100,0.127,-0.0047,-0.0064,0.00471,
10/18/2016,26.639999,6227300,0.127,0.01011,0.00624,0.00468,
10/19/2016,27,4252100,0.127,0.0069,0.01003,0.00467,
10/20/2016,27.129999,10757400,0.127,-0.0073,0.00361,0.00468,
10/21/2016,28.23,13331900,0.127,0.00356,-0.0038,0.00467,
10/24/2016,28.790001,9113400,0.127,0.00954,0.01915,0.00465,
10/25/2016,28.58,5785600,0.127,0.00439,-0.0048,0.00467,
10/26/2016,28.700001,5130800,0.127,0.00941,0.01336,0.00468,
10/27/2016,28.940001,5431600,0.127,0.00563,-0.003,0.00469,
10/28/2016,29.1,7759600,0.127,-0.0039,-0.0026,0.0047,
10/31/2016,28.59,6857200,0.127,-0.0048,-0.0042,0.0047,
11/1/2016,28.559999,7629200,0.127,-0.0004,-0.0048,0.00474,
11/2/2016,28.42,6112400,0.127,-0.0163,-0.0061,0.00477,
11/3/2016,28.129999,4990500,0.127,0.00221,0.00538,0.00479,
11/4/2016,28.219999,5915100,0.127,-0.0163,0.00089,0.0048,
11/7/2016,29.110001,6653400,0.127,0.01794,0.02978,0.00469,
11/8/2016,28.700001,5310100,0.127,0.00308,-0.0083,0.00467,
11/9/2016,30.219999,11493400,0.127,0.0538,0.05292,0.00462,
11/10/2016,31.610001,11400100,0.127,0.07585,0.0549,0.00461,
11/11/2016,32.48,16845100,0.127,0.00194,0.01525,0.00462,
11/14/2016,33.720001,12311900,0.127,0.0288,0.03299,0.00462,
11/15/2016,33.34,10573000,0.127,-0.0118,-0.0055,0.00458,
11/16/2016,32.610001,9094700,0.127,-0.0173,-0.0163,0.00459,
11/17/2016,33.43,10709700,0.127,0.01567,0.01165,0.00457,
11/18/2016,33.619999,7069500,0.127,0.00629,0.00348,0.00458,
11/21/2016,33.619999,7134600,0.127,-0.0133,0.00589,0.00454,
11/22/2016,33.970001,8149800,0.127,0.00192,0.00795,0.00453,
11/23/2016,34.959999,11393300,0.127,-0.0011,0.01668,0.00453,
11/25/2016,34.700001,3022500,0.127,0.00882,0.0019,0.00451,
11/28/2016,33.900002,6247700,0.127,-0.0198,-0.0096,0.00454,
11/29/2016,33.799999,4282500,0.127,0.00543,-0.0019,0.00453,
11/30/2016,34.560001,8560700,0.127,0.02044,0.00222,0.00454,
12/1/2016,35.07,9961900,0.127,0.02683,0.00428,0.00455,
12/2/2016,34.490002,7112600,0.127,-0.014,-0.0118,0.00455,
12/5/2016,35.110001,5922700,0.127,0.01437,0.00282,0.00452,
12/6/2016,35.66,5031200,0.127,0.02208,0.01379,0.00451,
12/7/2016,36.18,6103300,0.127,0.03114,0.04738,0.00445,
12/8/2016,36.650002,6651600,0.127,0.00017,0.006,0.00444,
12/9/2016,36.529999,5659600,0.127,-0.0026,0.01069,0.00441,
12/12/2016,35.939999,6647500,0.127,-0.0238,-0.0157,0.00442,
12/13/2016,36.27,7663400,0.127,0.00108,0.00223,0.00439,
12/14/2016,35.939999,9938400,0.127,-0.0204,-0.0085,0.00443,
12/15/2016,36.93,11704400,0.127,0.00896,0.01741,0.00441,
12/16/2016,36.630001,7000100,0.127,0.00272,-0.0108,0.00444,
12/19/2016,36.900002,5526600,0.127,-0.0022,0.00683,0.00443,
12/20/2016,37.259998,5100600,0.127,0.01594,0.01385,0.00442,
12/21/2016,37.099998,2778300,0.127,-0.007,-0.004,0.00443,
12/22/2016,36.880001,3958900,0.127,0.00072,-0.0064,0.00444,
12/23/2016,36.970001,2970500,0.127,0.00377,0.00304,0.00443,
12/27/2016,37,2208400,0.127,-0.0002,0.00248,0.00442,
12/28/2016,36.240002,4830700,0.127,-0.0113,-0.0125,0.00446,
12/29/2016,36.09,3486900,0.127,-0.0087,-0.0008,0.00446,
12/30/2016,36.27,3452600,0.127,0.00492,0.00334,0.00447,
1/3/2017,37.060001,6058100,0.151,0.01615,0.00888,0.00444,
1/4/2017,37.93,6040100,0.151,0.00089,0.01664,0.00441,
1/5/2017,36.91,6850800,0.151,-0.0155,-0.0141,0.00442,
1/6/2017,37.130001,5110200,0.151,-0.0025,-0.0115,0.0044,
1/9/2017,36.900002,3955400,0.151,-0.0145,-0.0061,0.00442,
1/10/2017,36.959999,5033200,0.151,0.00701,0.00684,0.00442,
1/11/2017,36.360001,11639100,0.151,0.0033,-0.0064,0.0044,
1/12/2017,36.130001,6484300,0.151,-0.0055,-0.0047,0.00441,
1/13/2017,36.32,4401200,0.151,0.01486,0.00491,0.0044,
1/17/2017,35.509998,4693300,0.151,-0.0277,-0.0246,0.00442,
1/18/2017,35.900002,3943600,0.151,0.00911,0.00658,0.00441,
1/19/2017,35.610001,6150000,0.151,0.00571,-0.0051,0.00443,
1/20/2017,36.240002,8954500,0.151,0.00898,0.00286,0.00441,
1/23/2017,35.77,6846600,0.151,-0.0149,-0.0131,0.00442,
1/24/2017,36.080002,4117800,0.151,0.00829,0.00866,0.00439,
1/25/2017,35.91,6387200,0.151,0.0351,-0.0096,0.00436,
1/26/2017,36.689999,7572200,0.151,0.00989,0.00202,0.00436,
1/27/2017,36.630001,5956700,0.151,-0.0103,-0.0042,0.00437,
1/30/2017,36.470001,4665100,0.151,-0.009,0.00825,0.00439,
1/31/2017,35.82,5993100,0.151,0.00446,-0.005,0.0044,
2/1/2017,36,5258000,0.151,-0.0075,-0.0074,0.00439,
2/2/2017,35.34,5636500,0.151,-0.0029,-0.0103,0.00439,
2/3/2017,36.509998,7493400,0.151,0.02726,0.0191,0.00436,
2/6/2017,36.450001,4385600,0.151,-0.0126,-0.001,0.00437,
2/7/2017,36.049999,5583400,0.151,-0.0037,-0.0113,0.00437,
2/8/2017,35.77,4228700,0.151,-0.0126,-0.0051,0.00436,
2/9/2017,36.490002,4838600,0.151,0.01977,0.01159,0.00434,
